date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_AROONOSC,exit0_AROONOSC
2024-09-19,228.3673858642578,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142858],[None],[-78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142858,-78.57142857142858
2024-09-20,227.6988525390625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2024-09-23,225.97265625,0,[True],[False],BUY. Shares: 50,Entry conditions met: True,{},"{'order_size': 50, 'order_price': None, 'order_valid': None, 'order_status': 1}",[28.57142857142857],[None],[28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.57142857142857,28.57142857142857
2024-09-24,226.8706817626953,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.57142857142857],[None],[28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.57142857142857,28.57142857142857
2024-09-25,225.8728790283203,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428577],[None],[28.571428571428577],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428577,28.571428571428577
2024-09-26,227.02035522460938,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.57142857142857],[None],[28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.57142857142857,28.57142857142857
2024-09-27,227.2897491455078,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.57142857142857],[None],[28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.57142857142857,28.57142857142857
2024-09-30,232.48831176757812,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428577],[None],[28.571428571428577],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428577,28.571428571428577
2024-10-01,225.71322631835938,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428573],[None],[28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428573,28.571428571428573
2024-10-02,226.28196716308594,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.57142857142857],[None],[28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.57142857142857,28.57142857142857
2024-10-03,225.17440795898438,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428577],[None],[28.571428571428577],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428577,28.571428571428577
2024-10-04,226.30194091796875,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428573],[None],[28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428573,28.571428571428573
2024-10-07,221.2031707763672,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428573],[None],[28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428573,28.571428571428573
2024-10-08,225.27420043945312,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[21.42857142857143],[None],[21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],21.42857142857143,21.42857142857143
2024-10-09,229.03591918945312,50,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714286],[None],[14.285714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714286,14.285714285714286
2024-10-10,228.53700256347656,50,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -50, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-78.57142857142858],[None],[-78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142858,-78.57142857142858
2024-10-11,227.05029296875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2024-10-14,230.79205322265625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-10-15,233.33645629882812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428572],[None],[-35.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428572,-35.71428571428572
2024-10-16,231.27099609375,0,[True],[False],BUY. Shares: 49,Entry conditions met: True,{},"{'order_size': 49, 'order_price': None, 'order_valid': None, 'order_status': 1}",[42.857142857142854],[None],[42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.857142857142854,42.857142857142854
2024-10-17,231.6401824951172,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-18,234.4839324951172,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-21,235.96067810058594,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.857142857142854],[None],[42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.857142857142854,42.857142857142854
2024-10-22,235.342041015625,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-23,230.25323486328125,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-24,230.06365966796875,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-25,230.9018096923828,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.857142857142854],[None],[42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.857142857142854,42.857142857142854
2024-10-28,232.88743591308594,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2024-10-29,233.15684509277344,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[35.714285714285715],[None],[35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],35.714285714285715,35.714285714285715
2024-10-30,229.59469604492188,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[28.571428571428573],[None],[28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],28.571428571428573,28.571428571428573
2024-10-31,225.4138946533203,49,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[21.42857142857143],[None],[21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],21.42857142857143,21.42857142857143
2024-11-01,222.4204864501953,49,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -49, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-85.71428571428571],[None],[-85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428571,-85.71428571428571
2024-11-04,221.52244567871094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2024-11-05,222.95928955078125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-100.0],[None],[-100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-100.0,-100.0
2024-11-06,222.23089599609375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-11-07,226.98043823242188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-11-08,226.7107391357422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-11-11,223.98373413085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-11-12,223.98373413085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2024-11-13,224.8727569580078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-11-14,227.9693603515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-11-15,224.7528839111328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-11-18,227.7695770263672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-11-19,228.02928161621094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-28.571428571428573],[None],[-28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.571428571428573,-28.571428571428573
2024-11-20,228.7484893798828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2024-11-21,228.26902770996094,0,[True],[False],BUY. Shares: 47,Entry conditions met: True,{},"{'order_size': 47, 'order_price': None, 'order_valid': None, 'order_status': 1}",[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-11-22,229.61753845214844,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-11-25,232.61424255371094,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-11-26,234.8018341064453,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-11-27,234.67198181152344,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-11-29,237.06935119628906,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2024-12-02,239.3268585205078,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-03,242.3834991455078,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-04,242.74310302734375,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-05,242.7730712890625,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-06,242.5732879638672,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-09,246.47900390625,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-10,247.4978790283203,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-11,246.2192840576172,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2024-12-12,247.68768310546875,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-13,247.85748291015625,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-16,250.7642822265625,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-12-17,253.20159912109375,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-18,247.77757263183594,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-19,249.51565551757812,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-20,254.21051025390625,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-12-23,254.98965454101562,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-24,257.91644287109375,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-12-26,258.7355041503906,47,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
